"FSC.A","sample_type","diameter","replicate"
41314.1875,"beads",10,"FC-PT79"
39059.2305,"beads",10,"FC-PT79"
39836.6797,"beads",10,"FC-PT79"
41831.0703,"beads",10,"FC-PT79"
39852.2969,"beads",10,"FC-PT79"
39958.7969,"beads",10,"FC-PT79"
49768.1602,"beads",10,"FC-PT79"
40441.5977,"beads",10,"FC-PT79"
40577.207,"beads",10,"FC-PT79"
40490.5898,"beads",10,"FC-PT79"
40662.4102,"beads",10,"FC-PT79"
40503.3672,"beads",10,"FC-PT79"
41463.2891,"beads",10,"FC-PT79"
41697.5898,"beads",10,"FC-PT79"
40212.2695,"beads",10,"FC-PT79"
40031.9297,"beads",10,"FC-PT79"
38962.668,"beads",10,"FC-PT79"
41015.2773,"beads",10,"FC-PT79"
38691.4492,"beads",10,"FC-PT79"
38751.8008,"beads",10,"FC-PT79"
37601.5977,"beads",10,"FC-PT79"
40308.8281,"beads",10,"FC-PT79"
40573.6602,"beads",10,"FC-PT79"
38997.457,"beads",10,"FC-PT79"
40332.2578,"beads",10,"FC-PT79"
39471.7383,"beads",10,"FC-PT79"
40521.1172,"beads",10,"FC-PT79"
38948.4688,"beads",10,"FC-PT79"
41560.5586,"beads",10,"FC-PT79"
40526.0898,"beads",10,"FC-PT79"
40213.6875,"beads",10,"FC-PT79"
39891.3477,"beads",10,"FC-PT79"
39178.5078,"beads",10,"FC-PT79"
40500.5273,"beads",10,"FC-PT79"
37861.457,"beads",10,"FC-PT79"
39850.168,"beads",10,"FC-PT79"
40431.6602,"beads",10,"FC-PT79"
40090.8594,"beads",10,"FC-PT79"
40963.4492,"beads",10,"FC-PT79"
38470.6406,"beads",10,"FC-PT79"
41036.5781,"beads",10,"FC-PT79"
37953.7578,"beads",10,"FC-PT79"
39272.2305,"beads",10,"FC-PT79"
39104.668,"beads",10,"FC-PT79"
40297.4688,"beads",10,"FC-PT79"
40340.0703,"beads",10,"FC-PT79"
39933.2383,"beads",10,"FC-PT79"
41262.3594,"beads",10,"FC-PT79"
42108.6797,"beads",10,"FC-PT79"
38764.5781,"beads",10,"FC-PT79"
40618.3906,"beads",10,"FC-PT79"
40662.4102,"beads",10,"FC-PT79"
41664.9297,"beads",10,"FC-PT79"
39698.9375,"beads",10,"FC-PT79"
40716.3672,"beads",10,"FC-PT79"
36405.957,"beads",10,"FC-PT79"
41973.0703,"beads",10,"FC-PT79"
40366.3398,"beads",10,"FC-PT79"
39511.5,"beads",10,"FC-PT79"
40559.457,"beads",10,"FC-PT79"
39563.3281,"beads",10,"FC-PT79"
40904.5195,"beads",10,"FC-PT79"
38567.1992,"beads",10,"FC-PT79"
40350.7188,"beads",10,"FC-PT79"
39400.0273,"beads",10,"FC-PT79"
40210.8477,"beads",10,"FC-PT79"
39782.0078,"beads",10,"FC-PT79"
38785.168,"beads",10,"FC-PT79"
38729.7891,"beads",10,"FC-PT79"
40671.6406,"beads",10,"FC-PT79"
39091.8906,"beads",10,"FC-PT79"
40780.2695,"beads",10,"FC-PT79"
68867.8672,"beads",15,"FC-PT79"
69565.7969,"beads",15,"FC-PT79"
68840.8906,"beads",15,"FC-PT79"
66847.9219,"beads",15,"FC-PT79"
67084.3516,"beads",15,"FC-PT79"
67091.4453,"beads",15,"FC-PT79"
65469.8086,"beads",15,"FC-PT79"
68075.5078,"beads",15,"FC-PT79"
66693.8516,"beads",15,"FC-PT79"
66813.8359,"beads",15,"FC-PT79"
69648.1562,"beads",15,"FC-PT79"
69467.1094,"beads",15,"FC-PT79"
68475.2344,"beads",15,"FC-PT79"
65009.7266,"beads",15,"FC-PT79"
66676.1016,"beads",15,"FC-PT79"
67803.5781,"beads",15,"FC-PT79"
68027.9375,"beads",15,"FC-PT79"
66240.1562,"beads",15,"FC-PT79"
67733.2891,"beads",15,"FC-PT79"
64400.5469,"beads",15,"FC-PT79"
66211.7578,"beads",15,"FC-PT79"
67168.125,"beads",15,"FC-PT79"
69543.0781,"beads",15,"FC-PT79"
65555.0078,"beads",15,"FC-PT79"
64557.457,"beads",15,"FC-PT79"
67249.7812,"beads",15,"FC-PT79"
67498.2812,"beads",15,"FC-PT79"
68814.6172,"beads",15,"FC-PT79"
65931.3047,"beads",15,"FC-PT79"
67851.8594,"beads",15,"FC-PT79"
65740.3203,"beads",15,"FC-PT79"
69521.7812,"beads",15,"FC-PT79"
69477.0469,"beads",15,"FC-PT79"
66287.7266,"beads",15,"FC-PT79"
66111.6484,"beads",15,"FC-PT79"
66101,"beads",15,"FC-PT79"
65803.5078,"beads",15,"FC-PT79"
69581.4141,"beads",15,"FC-PT79"
64184,"beads",15,"FC-PT79"
67342.7891,"beads",15,"FC-PT79"
65460.5781,"beads",15,"FC-PT79"
67983.9141,"beads",15,"FC-PT79"
66252.2266,"beads",15,"FC-PT79"
68518.5469,"beads",15,"FC-PT79"
71882.5312,"beads",15,"FC-PT79"
68213.25,"beads",15,"FC-PT79"
67716.25,"beads",15,"FC-PT79"
69474.2109,"beads",15,"FC-PT79"
66490.0781,"beads",15,"FC-PT79"
68141.5391,"beads",15,"FC-PT79"
67246.9375,"beads",15,"FC-PT79"
68206.8594,"beads",15,"FC-PT79"
68985.7266,"beads",15,"FC-PT79"
68102.4844,"beads",15,"FC-PT79"
66085.375,"beads",15,"FC-PT79"
67810.6797,"beads",15,"FC-PT79"
66400.6172,"beads",15,"FC-PT79"
67078.6719,"beads",15,"FC-PT79"
70466.7891,"beads",15,"FC-PT79"
67344.9141,"beads",15,"FC-PT79"
69669.4609,"beads",15,"FC-PT79"
67819.1953,"beads",15,"FC-PT79"
50335.4492,"beads",15,"FC-PT79"
67393.9062,"beads",15,"FC-PT79"
66288.4375,"beads",15,"FC-PT79"
67809.9688,"beads",15,"FC-PT79"
65759.4844,"beads",15,"FC-PT79"
62459.4062,"beads",15,"FC-PT79"
65219.8867,"beads",15,"FC-PT79"
66243.7109,"beads",15,"FC-PT79"
67210.7266,"beads",15,"FC-PT79"
68288.5078,"beads",15,"FC-PT79"
65767.2969,"beads",15,"FC-PT79"
65540.1016,"beads",15,"FC-PT79"
67184.4609,"beads",15,"FC-PT79"
66327.4844,"beads",15,"FC-PT79"
67919.3047,"beads",15,"FC-PT79"
68390.75,"beads",15,"FC-PT79"
64363.6289,"beads",15,"FC-PT79"
67725.4766,"beads",15,"FC-PT79"
70266.5703,"beads",15,"FC-PT79"
69422.375,"beads",15,"FC-PT79"
70257.3359,"beads",15,"FC-PT79"
68865.0312,"beads",15,"FC-PT79"
68957.3281,"beads",15,"FC-PT79"
66409.8516,"beads",15,"FC-PT79"
67852.5703,"beads",15,"FC-PT79"
63236.1484,"beads",15,"FC-PT79"
64581.5977,"beads",15,"FC-PT79"
65376.7969,"beads",15,"FC-PT79"
66892.6484,"beads",15,"FC-PT79"
66468.7812,"beads",15,"FC-PT79"
65075.7578,"beads",15,"FC-PT79"
65427.918,"beads",15,"FC-PT79"
67814.9375,"beads",15,"FC-PT79"
64211.6875,"beads",15,"FC-PT79"
68327.5547,"beads",15,"FC-PT79"
64835.0664,"beads",15,"FC-PT79"
67066.6016,"beads",15,"FC-PT79"
66989.9219,"beads",15,"FC-PT79"
64355.1094,"beads",15,"FC-PT79"
69171.75,"beads",15,"FC-PT79"
69040.3984,"beads",15,"FC-PT79"
67332.8516,"beads",15,"FC-PT79"
66673.2578,"beads",15,"FC-PT79"
66847.9219,"beads",15,"FC-PT79"
67758.1406,"beads",15,"FC-PT79"
66417.6562,"beads",15,"FC-PT79"
70025.1641,"beads",15,"FC-PT79"
67590.5781,"beads",15,"FC-PT79"
67756.0078,"beads",15,"FC-PT79"
67119.8516,"beads",15,"FC-PT79"
65914.2656,"beads",15,"FC-PT79"
65599.0312,"beads",15,"FC-PT79"
67121.2656,"beads",15,"FC-PT79"
64729.2773,"beads",15,"FC-PT79"
67672.2266,"beads",15,"FC-PT79"
66419.0781,"beads",15,"FC-PT79"
65201.4297,"beads",15,"FC-PT79"
64114.418,"beads",15,"FC-PT79"
67396.75,"beads",15,"FC-PT79"
67457.1016,"beads",15,"FC-PT79"
67399.5859,"beads",15,"FC-PT79"
65927.0469,"beads",15,"FC-PT79"
67855.4062,"beads",15,"FC-PT79"
65097.0586,"beads",15,"FC-PT79"
68590.2578,"beads",15,"FC-PT79"
65533.707,"beads",15,"FC-PT79"
67750.3281,"beads",15,"FC-PT79"
67809.9688,"beads",15,"FC-PT79"
64827.2578,"beads",15,"FC-PT79"
64252.8672,"beads",15,"FC-PT79"
68348.8594,"beads",15,"FC-PT79"
66858.5703,"beads",15,"FC-PT79"
68948.8047,"beads",15,"FC-PT79"
69239.9062,"beads",15,"FC-PT79"
68009.4766,"beads",15,"FC-PT79"
66779.0469,"beads",15,"FC-PT79"
68099.6484,"beads",15,"FC-PT79"
67451.4141,"beads",15,"FC-PT79"
64996.9492,"beads",15,"FC-PT79"
66176.2578,"beads",15,"FC-PT79"
68398.5547,"beads",15,"FC-PT79"
67591.2891,"beads",15,"FC-PT79"
68736.5156,"beads",15,"FC-PT79"
67479.1094,"beads",15,"FC-PT79"
68499.375,"beads",15,"FC-PT79"
67779.4375,"beads",15,"FC-PT79"
67345.625,"beads",15,"FC-PT79"
64147.0781,"beads",15,"FC-PT79"
67440.7656,"beads",15,"FC-PT79"
66944.4766,"beads",15,"FC-PT79"
67438.6406,"beads",15,"FC-PT79"
68405.6562,"beads",15,"FC-PT79"
69110.6875,"beads",15,"FC-PT79"
69479.1797,"beads",15,"FC-PT79"
64248.6094,"beads",15,"FC-PT79"
67636.7266,"beads",15,"FC-PT79"
67966.1641,"beads",15,"FC-PT79"
67554.3672,"beads",15,"FC-PT79"
66387.8359,"beads",15,"FC-PT79"
61608.8281,"beads",15,"FC-PT79"
62679.5078,"beads",15,"FC-PT79"
64507.0469,"beads",15,"FC-PT79"
66930.2812,"beads",15,"FC-PT79"
63399.4492,"beads",15,"FC-PT79"
68005.2188,"beads",15,"FC-PT79"
65639.5,"beads",15,"FC-PT79"
67273.9141,"beads",15,"FC-PT79"
62289.7188,"beads",15,"FC-PT79"
64615.6797,"beads",15,"FC-PT79"
66877.0312,"beads",15,"FC-PT79"
69837.0156,"beads",15,"FC-PT79"
66938.7969,"beads",15,"FC-PT79"
63054.3867,"beads",15,"FC-PT79"
66487.9453,"beads",15,"FC-PT79"
65778.6562,"beads",15,"FC-PT79"
65741.7344,"beads",15,"FC-PT79"
67621.1094,"beads",15,"FC-PT79"
68392.875,"beads",15,"FC-PT79"
65674.2891,"beads",15,"FC-PT79"
66810.2891,"beads",15,"FC-PT79"
69365.5781,"beads",15,"FC-PT79"
63995.1367,"beads",15,"FC-PT79"
67362.6641,"beads",15,"FC-PT79"
64657.5664,"beads",15,"FC-PT79"
69122.0469,"beads",15,"FC-PT79"
68643.5078,"beads",15,"FC-PT79"
69215.0547,"beads",15,"FC-PT79"
65177.2891,"beads",15,"FC-PT79"
63797.0469,"beads",15,"FC-PT79"
69266.1797,"beads",15,"FC-PT79"
65896.5156,"beads",15,"FC-PT79"
64612.8398,"beads",15,"FC-PT79"
66412.6875,"beads",15,"FC-PT79"
63538.6094,"beads",15,"FC-PT79"
69268.3047,"beads",15,"FC-PT79"
68652.0312,"beads",15,"FC-PT79"
66742.8359,"beads",15,"FC-PT79"
68299.1562,"beads",15,"FC-PT79"
65674.2891,"beads",15,"FC-PT79"
66923.8906,"beads",15,"FC-PT79"
68399.9766,"beads",15,"FC-PT79"
67175.2266,"beads",15,"FC-PT79"
64391.3164,"beads",15,"FC-PT79"
67415.2109,"beads",15,"FC-PT79"
64546.0977,"beads",15,"FC-PT79"
70427.7344,"beads",15,"FC-PT79"
63328.4492,"beads",15,"FC-PT79"
67464.1953,"beads",15,"FC-PT79"
64054.0664,"beads",15,"FC-PT79"
66396.3594,"beads",15,"FC-PT79"
66360.1484,"beads",15,"FC-PT79"
65153.8594,"beads",15,"FC-PT79"
68330.3984,"beads",15,"FC-PT79"
66520.6094,"beads",15,"FC-PT79"
68391.4609,"beads",15,"FC-PT79"
68917.5703,"beads",15,"FC-PT79"
69826.3672,"beads",15,"FC-PT79"
69750.3984,"beads",15,"FC-PT79"
67435.0859,"beads",15,"FC-PT79"
66394.9375,"beads",15,"FC-PT79"
67614.7188,"beads",15,"FC-PT79"
65619.6172,"beads",15,"FC-PT79"
67714.8281,"beads",15,"FC-PT79"
65650.1484,"beads",15,"FC-PT79"
67225.6406,"beads",15,"FC-PT79"
67300.8984,"beads",15,"FC-PT79"
67657.3203,"beads",15,"FC-PT79"
66736.4453,"beads",15,"FC-PT79"
66802.4766,"beads",15,"FC-PT79"
64244.3477,"beads",15,"FC-PT79"
61287.1992,"beads",15,"FC-PT79"
67565.7266,"beads",15,"FC-PT79"
65908.5859,"beads",15,"FC-PT79"
66648.4062,"beads",15,"FC-PT79"
64795.3086,"beads",15,"FC-PT79"
67591.2891,"beads",15,"FC-PT79"
59319.7891,"beads",15,"FC-PT79"
63092.7266,"beads",15,"FC-PT79"
63829.707,"beads",15,"FC-PT79"
65594.7656,"beads",15,"FC-PT79"
68057.7578,"beads",15,"FC-PT79"
65638.0781,"beads",15,"FC-PT79"
68852.25,"beads",15,"FC-PT79"
68693.9141,"beads",15,"FC-PT79"
62899.6094,"beads",15,"FC-PT79"
68875.6797,"beads",15,"FC-PT79"
69587.1016,"beads",15,"FC-PT79"
68702.4375,"beads",15,"FC-PT79"
68794.0312,"beads",15,"FC-PT79"
63476.1289,"beads",15,"FC-PT79"
68523.5156,"beads",15,"FC-PT79"
65217.0469,"beads",15,"FC-PT79"
67618.9766,"beads",15,"FC-PT79"
68218.2188,"beads",15,"FC-PT79"
67977.5312,"beads",15,"FC-PT79"
70138.0547,"beads",15,"FC-PT79"
64533.3164,"beads",15,"FC-PT79"
68063.4375,"beads",15,"FC-PT79"
64791.0469,"beads",15,"FC-PT79"
63564.8789,"beads",15,"FC-PT79"
69188.0781,"beads",15,"FC-PT79"
64783.2383,"beads",15,"FC-PT79"
66282.7578,"beads",15,"FC-PT79"
67816.3594,"beads",15,"FC-PT79"
69261.9141,"beads",15,"FC-PT79"
67291.6641,"beads",15,"FC-PT79"
66273.5312,"beads",15,"FC-PT79"
63516.5977,"beads",15,"FC-PT79"
66106.6797,"beads",15,"FC-PT79"
65033.1562,"beads",15,"FC-PT79"
68988.5703,"beads",15,"FC-PT79"
68325.4297,"beads",15,"FC-PT79"
68047.1094,"beads",15,"FC-PT79"
68847.9844,"beads",15,"FC-PT79"
68897.6875,"beads",15,"FC-PT79"
67976.1094,"beads",15,"FC-PT79"
68847.2812,"beads",15,"FC-PT79"
69522.4844,"beads",15,"FC-PT79"
66837.9766,"beads",15,"FC-PT79"
69660.9375,"beads",15,"FC-PT79"
67402.4297,"beads",15,"FC-PT79"
65910.7188,"beads",15,"FC-PT79"
68491.5703,"beads",15,"FC-PT79"
67547.2656,"beads",15,"FC-PT79"
68377.2578,"beads",15,"FC-PT79"
66817.3906,"beads",15,"FC-PT79"
68437.6094,"beads",15,"FC-PT79"
65594.7656,"beads",15,"FC-PT79"
68358.7969,"beads",15,"FC-PT79"
67756.7188,"beads",15,"FC-PT79"
70008.8359,"beads",15,"FC-PT79"
67381.8359,"beads",15,"FC-PT79"
64932.3398,"beads",15,"FC-PT79"
70099.0078,"beads",15,"FC-PT79"
67270.3672,"beads",15,"FC-PT79"
70253.7891,"beads",15,"FC-PT79"
65289.4688,"beads",15,"FC-PT79"
68954.4844,"beads",15,"FC-PT79"
65814.1562,"beads",15,"FC-PT79"
69960.5547,"beads",15,"FC-PT79"
66856.4375,"beads",15,"FC-PT79"
67048.1406,"beads",15,"FC-PT79"
67329.2969,"beads",15,"FC-PT79"
69154,"beads",15,"FC-PT79"
67772.3359,"beads",15,"FC-PT79"
71865.4844,"beads",15,"FC-PT79"
67143.2812,"beads",15,"FC-PT79"
65508.8594,"beads",15,"FC-PT79"
70211.8984,"beads",15,"FC-PT79"
67476.9766,"beads",15,"FC-PT79"
65640.9219,"beads",15,"FC-PT79"
69708.5078,"beads",15,"FC-PT79"
68994.9609,"beads",15,"FC-PT79"
66972.875,"beads",15,"FC-PT79"
68277.8594,"beads",15,"FC-PT79"
67330.0078,"beads",15,"FC-PT79"
66943.0547,"beads",15,"FC-PT79"
66602.2578,"beads",15,"FC-PT79"
64219.5,"beads",15,"FC-PT79"
68472.3984,"beads",15,"FC-PT79"
64889.7383,"beads",15,"FC-PT79"
63780.0078,"beads",15,"FC-PT79"
66098.1562,"beads",15,"FC-PT79"
65711.2109,"beads",15,"FC-PT79"
70445.4844,"beads",15,"FC-PT79"
66761.2969,"beads",15,"FC-PT79"
69171.75,"beads",15,"FC-PT79"
68816.75,"beads",15,"FC-PT79"
64792.4688,"beads",15,"FC-PT79"
67975.3984,"beads",15,"FC-PT79"
68448.9688,"beads",15,"FC-PT79"
68718.7656,"beads",15,"FC-PT79"
64507.0469,"beads",15,"FC-PT79"
68169.9375,"beads",15,"FC-PT79"
67316.5156,"beads",15,"FC-PT79"
65604.7109,"beads",15,"FC-PT79"
69731.2266,"beads",15,"FC-PT79"
63779.2969,"beads",15,"FC-PT79"
67730.4453,"beads",15,"FC-PT79"
67849.7266,"beads",15,"FC-PT79"
64360.7891,"beads",15,"FC-PT79"
62513.3672,"beads",15,"FC-PT79"
65322.1289,"beads",15,"FC-PT79"
64086.7266,"beads",15,"FC-PT79"
68873.5469,"beads",15,"FC-PT79"
64685.2578,"beads",15,"FC-PT79"
67771.625,"beads",15,"FC-PT79"
66660.4766,"beads",15,"FC-PT79"
69182.3984,"beads",15,"FC-PT79"
64468,"beads",15,"FC-PT79"
64532.6094,"beads",15,"FC-PT79"
64689.5195,"beads",15,"FC-PT79"
68458.9062,"beads",15,"FC-PT79"
64339.4883,"beads",15,"FC-PT79"
69499.7656,"beads",15,"FC-PT79"
68153.6094,"beads",15,"FC-PT79"
67197.2344,"beads",15,"FC-PT79"
63309.9883,"beads",15,"FC-PT79"
67990.3047,"beads",15,"FC-PT79"
67257.5859,"beads",15,"FC-PT79"
66286.3047,"beads",15,"FC-PT79"
66505.6953,"beads",15,"FC-PT79"
67699.2109,"beads",15,"FC-PT79"
69176.0078,"beads",15,"FC-PT79"
65562.8203,"beads",15,"FC-PT79"
68752.1406,"beads",15,"FC-PT79"
69327.2344,"beads",15,"FC-PT79"
69271.1484,"beads",15,"FC-PT79"
69911.5703,"beads",15,"FC-PT79"
70938.9375,"beads",15,"FC-PT79"
65968.2266,"beads",15,"FC-PT79"
67527.3906,"beads",15,"FC-PT79"
68199.0469,"beads",15,"FC-PT79"
71020.5859,"beads",15,"FC-PT79"
68839.4688,"beads",15,"FC-PT79"
69724.8359,"beads",15,"FC-PT79"
71575.1016,"beads",15,"FC-PT79"
67623.2344,"beads",15,"FC-PT79"
69068.7969,"beads",15,"FC-PT79"
68071.25,"beads",15,"FC-PT79"
71683.0156,"beads",15,"FC-PT79"
65321.418,"beads",15,"FC-PT79"
66482.9766,"beads",15,"FC-PT79"
68221.7656,"beads",15,"FC-PT79"
67306.5781,"beads",15,"FC-PT79"
64130.0391,"beads",15,"FC-PT79"
69966.9453,"beads",15,"FC-PT79"
68519.2578,"beads",15,"FC-PT79"
68757.8203,"beads",15,"FC-PT79"
67792.2188,"beads",15,"FC-PT79"
68402.1094,"beads",15,"FC-PT79"
67395.3281,"beads",15,"FC-PT79"
69728.3906,"beads",15,"FC-PT79"
65141.7891,"beads",15,"FC-PT79"
68000.25,"beads",15,"FC-PT79"
66772.6562,"beads",15,"FC-PT79"
68965.1406,"beads",15,"FC-PT79"
68855.0859,"beads",15,"FC-PT79"
67178.7812,"beads",15,"FC-PT79"
68443.2891,"beads",15,"FC-PT79"
69337.8906,"beads",15,"FC-PT79"
69621.8906,"beads",15,"FC-PT79"
66916.0781,"beads",15,"FC-PT79"
70116.0469,"beads",15,"FC-PT79"
66339.5547,"beads",15,"FC-PT79"
66979.9766,"beads",15,"FC-PT79"
68553.3359,"beads",15,"FC-PT79"
66740.7109,"beads",15,"FC-PT79"
66367.25,"beads",15,"FC-PT79"
67459.2266,"beads",15,"FC-PT79"
66137.9219,"beads",15,"FC-PT79"
66199.6875,"beads",15,"FC-PT79"
68282.8281,"beads",15,"FC-PT79"
69795.125,"beads",15,"FC-PT79"
70230.3594,"beads",15,"FC-PT79"
68810.3594,"beads",15,"FC-PT79"
69046.0781,"beads",15,"FC-PT79"
65530.8672,"beads",15,"FC-PT79"
69890.2656,"beads",15,"FC-PT79"
71537.4688,"beads",15,"FC-PT79"
69007.7344,"beads",15,"FC-PT79"
67985.3359,"beads",15,"FC-PT79"
62814.4062,"beads",15,"FC-PT79"
66531.2578,"beads",15,"FC-PT79"
62056.8398,"beads",15,"FC-PT79"
66716.5703,"beads",15,"FC-PT79"
67303.0312,"beads",15,"FC-PT79"
68639.9609,"beads",15,"FC-PT79"
69286.0547,"beads",15,"FC-PT79"
69565.0859,"beads",15,"FC-PT79"
68319.0391,"beads",15,"FC-PT79"
67011.2188,"beads",15,"FC-PT79"
69654.5469,"beads",15,"FC-PT79"
68642.0859,"beads",15,"FC-PT79"
69478.4688,"beads",15,"FC-PT79"
67638.8594,"beads",15,"FC-PT79"
66209.625,"beads",15,"FC-PT79"
66979.9766,"beads",15,"FC-PT79"
66894.7812,"beads",15,"FC-PT79"
65782.9219,"beads",15,"FC-PT79"
65563.5312,"beads",15,"FC-PT79"
69342.1484,"beads",15,"FC-PT79"
69406.7578,"beads",15,"FC-PT79"
67724.7656,"beads",15,"FC-PT79"
69601.2969,"beads",15,"FC-PT79"
67014.7656,"beads",15,"FC-PT79"
69006.3203,"beads",15,"FC-PT79"
70094.75,"beads",15,"FC-PT79"
65498.918,"beads",15,"FC-PT79"
68767.0469,"beads",15,"FC-PT79"
68791.8984,"beads",15,"FC-PT79"
68584.5781,"beads",15,"FC-PT79"
68580.3203,"beads",15,"FC-PT79"
64854.9492,"beads",15,"FC-PT79"
68036.4609,"beads",15,"FC-PT79"
68102.4844,"beads",15,"FC-PT79"
66418.3672,"beads",15,"FC-PT79"
69784.4766,"beads",15,"FC-PT79"
66603.6797,"beads",15,"FC-PT79"
63150.2383,"beads",15,"FC-PT79"
66759.1719,"beads",15,"FC-PT79"
71332.2812,"beads",15,"FC-PT79"
68081.1875,"beads",15,"FC-PT79"
66766.2656,"beads",15,"FC-PT79"
65817,"beads",15,"FC-PT79"
67697.0781,"beads",15,"FC-PT79"
66643.4375,"beads",15,"FC-PT79"
69273.9844,"beads",15,"FC-PT79"
66228.7969,"beads",15,"FC-PT79"
66516.3516,"beads",15,"FC-PT79"
68515.7109,"beads",15,"FC-PT79"
70080.5469,"beads",15,"FC-PT79"
66578.1172,"beads",15,"FC-PT79"
68005.2188,"beads",15,"FC-PT79"
65957.5781,"beads",15,"FC-PT79"
68556.8906,"beads",15,"FC-PT79"
67322.1953,"beads",15,"FC-PT79"
70059.9609,"beads",15,"FC-PT79"
68256.5547,"beads",15,"FC-PT79"
67858.9609,"beads",15,"FC-PT79"
69598.4609,"beads",15,"FC-PT79"
68793.3203,"beads",15,"FC-PT79"
70341.8281,"beads",15,"FC-PT79"
68882.7812,"beads",15,"FC-PT79"
65273.1367,"beads",15,"FC-PT79"
63346.1992,"beads",15,"FC-PT79"
67416.625,"beads",15,"FC-PT79"
66750.6484,"beads",15,"FC-PT79"
70464.6562,"beads",15,"FC-PT79"
69511.8359,"beads",15,"FC-PT79"
66651.25,"beads",15,"FC-PT79"
66921.0469,"beads",15,"FC-PT79"
69119.9141,"beads",15,"FC-PT79"
65962.5469,"beads",15,"FC-PT79"
69014.8359,"beads",15,"FC-PT79"
68020.125,"beads",15,"FC-PT79"
67545.1406,"beads",15,"FC-PT79"
67202.2109,"beads",15,"FC-PT79"
65014.6992,"beads",15,"FC-PT79"
69370.5469,"beads",15,"FC-PT79"
67058.7891,"beads",15,"FC-PT79"
66913.9453,"beads",15,"FC-PT79"
68556.8906,"beads",15,"FC-PT79"
69001.3516,"beads",15,"FC-PT79"
65211.3672,"beads",15,"FC-PT79"
63163.7266,"beads",15,"FC-PT79"
67299.4766,"beads",15,"FC-PT79"
66428.3047,"beads",15,"FC-PT79"
68297.0312,"beads",15,"FC-PT79"
69874.6484,"beads",15,"FC-PT79"
67837.6562,"beads",15,"FC-PT79"
67910.0781,"beads",15,"FC-PT79"
69560.1172,"beads",15,"FC-PT79"
67383.9688,"beads",15,"FC-PT79"
69088.6797,"beads",15,"FC-PT79"
67884.5156,"beads",15,"FC-PT79"
65821.9688,"beads",15,"FC-PT79"
66183.3594,"beads",15,"FC-PT79"
63408.6797,"beads",15,"FC-PT79"
62667.4375,"beads",15,"FC-PT79"
68161.4141,"beads",15,"FC-PT79"
68390.75,"beads",15,"FC-PT79"
67842.625,"beads",15,"FC-PT79"
70647.125,"beads",15,"FC-PT79"
64625.6172,"beads",15,"FC-PT79"
68608.0078,"beads",15,"FC-PT79"
69176.7188,"beads",15,"FC-PT79"
68369.4453,"beads",15,"FC-PT79"
69069.5078,"beads",15,"FC-PT79"
69542.3672,"beads",15,"FC-PT79"
67947,"beads",15,"FC-PT79"
69670.1641,"beads",15,"FC-PT79"
67599.1016,"beads",15,"FC-PT79"
68123.0781,"beads",15,"FC-PT79"
69417.4062,"beads",15,"FC-PT79"
66513.5078,"beads",15,"FC-PT79"
68425.5391,"beads",15,"FC-PT79"
65475.4883,"beads",15,"FC-PT79"
64651.1797,"beads",15,"FC-PT79"
69466.3984,"beads",15,"FC-PT79"
69471.3672,"beads",15,"FC-PT79"
65532.2891,"beads",15,"FC-PT79"
69257.6562,"beads",15,"FC-PT79"
66994.1797,"beads",15,"FC-PT79"
62746.25,"beads",15,"FC-PT79"
67180.1953,"beads",15,"FC-PT79"
67424.4375,"beads",15,"FC-PT79"
65596.8984,"beads",15,"FC-PT79"
65821.2578,"beads",15,"FC-PT79"
68985.7266,"beads",15,"FC-PT79"
68734.3906,"beads",15,"FC-PT79"
67220.6641,"beads",15,"FC-PT79"
68935.3203,"beads",15,"FC-PT79"
67147.5391,"beads",15,"FC-PT79"
65767.2969,"beads",15,"FC-PT79"
67053.1094,"beads",15,"FC-PT79"
70764.9844,"beads",15,"FC-PT79"
67435.7969,"beads",15,"FC-PT79"
68483.0469,"beads",15,"FC-PT79"
69043.2344,"beads",15,"FC-PT79"
66944.4766,"beads",15,"FC-PT79"
66879.1562,"beads",15,"FC-PT79"
68178.4609,"beads",15,"FC-PT79"
68008.7656,"beads",15,"FC-PT79"
64689.5195,"beads",15,"FC-PT79"
69089.3906,"beads",15,"FC-PT79"
65584.8281,"beads",15,"FC-PT79"
69156.8359,"beads",15,"FC-PT79"
67117.0078,"beads",15,"FC-PT79"
65151.0195,"beads",15,"FC-PT79"
66179.8047,"beads",15,"FC-PT79"
67556.5,"beads",15,"FC-PT79"
65767.2969,"beads",15,"FC-PT79"
70223.2578,"beads",15,"FC-PT79"
67682.1641,"beads",15,"FC-PT79"
67808.5469,"beads",15,"FC-PT79"
67097.125,"beads",15,"FC-PT79"
70035.1094,"beads",15,"FC-PT79"
69346.4062,"beads",15,"FC-PT79"
68410.625,"beads",15,"FC-PT79"
66954.4219,"beads",15,"FC-PT79"
65759.4844,"beads",15,"FC-PT79"
68311.2266,"beads",15,"FC-PT79"
68135.8594,"beads",15,"FC-PT79"
68225.3203,"beads",15,"FC-PT79"
65277.3984,"beads",15,"FC-PT79"
66808.8672,"beads",15,"FC-PT79"
65327.0977,"beads",15,"FC-PT79"
68136.5703,"beads",15,"FC-PT79"
66283.4688,"beads",15,"FC-PT79"
65890.125,"beads",15,"FC-PT79"
65395.9688,"beads",15,"FC-PT79"
66451.7344,"beads",15,"FC-PT79"
66822.3594,"beads",15,"FC-PT79"
68040.0078,"beads",15,"FC-PT79"
