"cell_type","replicate","stim_type","stim_level","stim_unit","FSC.A","diameter","volume","phospho_STAT","total_STAT","receptor","whole_cell_phospho_STAT","whole_cell_total_STAT","whole_cell_receptor"
"MEF","FC-PT63","IFNG",0,"ng/mL",181000.34375,36.3854715541775,6021.3523,0.717502019467166,0.650716667465606,1.01232600138839,1.01569323885895,0.926864324672578,1.40916561314791
"MEF","FC-PT63","IFNG",0,"ng/mL",181009.796875,36.3874507217614,6022.3349,1.05654486306315,0.262308496004373,0.589174818844931,1.49588511784872,0.373686542304584,0.820269733266585
"MEF","FC-PT63","IFNG",10,"ng/mL",181010.6875,36.3876371887899,6022.4275,15.1079825039084,0.463384057382199,0.462838382065489,21.3906237919552,0.660150362381207,0.644389647400747
"MEF","FC-PT63","IFNG",0,"ng/mL",181017.890625,36.3891452817754,6023.1763,0.69685639145362,0.839113381245972,0.442053484762338,0.986766185882028,1.19557388363473,0.615528265794502
"MEF","FC-PT63","IFNG",0,"ng/mL",181023.75,36.3903720385422,6023.7855,0.823566710535605,0.543418139556761,0.633858322858925,1.16630913788507,0.774343803945291,0.882692229024912
"BJ","FC-PT79","OSM",0,"ng/mL",191771,36.3909287175472,6024.062,1.28317019893989,1.341170774155,1.04118891566051,1.46133232228123,1.57156142691501,1.19916083309609
"BJ","FC-PT79","OSM",0,"ng/mL",191775.25,36.3917729775222,6024.4812,0.813764478615312,1.21980659433041,0.711010110824497,0.926816324529356,1.42944838076046,0.818943416966265
"BJ","FC-PT79","OSM",0,"ng/mL",191789.453125,36.3945944198651,6025.8826,0.800547836729925,0.899993154810349,0.882737960148784,0.911975659109755,1.05491561107638,1.01697654150902
"MEF","FC-PT63","IFNG",10,"ng/mL",181048.046875,36.3954589899356,6026.312,15.558218765944,0.493796773834956,0.694072667328042,22.0422986527383,0.703930946748569,0.966950321315104
"MEF","FC-PT63","IFNG",10,"ng/mL",181053.890625,36.3966824753511,6026.9198,19.975740981348,0.235785457961619,0.991527168963532,28.3037321898758,0.336157361641855,1.38148965928327
"MEF","FC-PT63","IFNG",10,"ng/mL",181064.6875,36.3989429791535,6028.0428,15.928011710795,0.525816614553446,0.583156200085988,22.572688552514,0.74979204679398,0.812659902719151
"MEF","FC-PT63","IFNG",0,"ng/mL",181082.25,36.4026199781028,6029.8699,1.11960310369337,0.671284287514109,0.56388601277848,1.58714801962183,0.957512873098544,0.786044025720792
"BJ","FC-PT79","OSM",0,"ng/mL",191851.9375,36.4070069038359,6032.0501,0.909434205441827,0.740769272146067,0.782246494346636,1.0370782287156,0.86917203705586,0.902125650862916
"BJ","FC-PT79","OSM",0,"ng/mL",191853.359375,36.4072893584599,6032.1905,0.420821428144767,0.280618765222118,0.506873324098779,0.479897167680893,0.329268059638141,0.584565189904317
"MEF","FC-PT63","IFNG",0,"ng/mL",181110.59375,36.4085542095031,6032.8192,1.02505857142434,1.57653899630554,0.98228155541441,1.45383254756322,2.24985860493481,1.36994744418623
"BJ","FC-PT79","OSM",10,"ng/mL",191859.75,36.4085588523194,6032.8216,4.82633261563663,0.883883312976599,0.632742593533022,5.50443850341777,1.03722568875227,0.729803629986995
"MEF","FC-PT63","IFNG",0,"ng/mL",181112.390625,36.4089304149116,6033.0063,0.814718551386373,0.440145702401773,1.21300532085609,1.15554478031075,0.628145773803962,1.69178080057036
"BJ","FC-PT79","OSM",0,"ng/mL",191866.84375,36.4099680215424,6033.5221,0.655943350899884,0.912104703497091,0.387949766024562,0.748191094250038,1.07046740990928,0.447512188446652
"MEF","FC-PT63","IFNG",0,"ng/mL",181128.140625,36.412227937101,6034.6456,0.503639522407564,0.604118170305581,0.641879732047061,0.714524244557432,0.862390306118267,0.895474122397776
"MEF","FC-PT63","IFNG",10,"ng/mL",181129.046875,36.4124176754809,6034.74,17.1384505638224,0.322858937003552,0.87182360273217,24.3150695266917,0.460894551248949,1.2162834390748
"MEF","FC-PT63","IFNG",10,"ng/mL",181132.640625,36.413170086298,6035.1141,14.328578290092,0.33877581332823,0.770126088530533,20.3298410061926,0.483646533648747,1.07447156862936
"BJ","FC-PT79","OSM",0,"ng/mL",191886.015625,36.4137765031208,6035.4156,1.14161257975956,0.935329364177973,0.785935280555794,1.30257044328574,1.09806891361043,0.906885445201829
"BJ","FC-PT79","OSM",0,"ng/mL",191902.34375,36.4170200754513,6037.0285,0.821239569341899,0.827311503631598,0.595080267807249,0.937277917808973,0.971516399456008,0.6868426292469
"MEF","FC-PT63","IFNG",0,"ng/mL",181152.890625,36.4174097576843,6037.2224,0.813281115781475,0.511415698665164,0.916430175189506,1.15431212838878,0.730367479626816,1.27904010643624
"MEF","FC-PT63","IFNG",0,"ng/mL",181154.25,36.4176943652542,6037.3639,0.597704283005854,0.978096810781485,1.44912816205805,0.84835791754894,1.39688094781415,2.02256159919276
"BJ","FC-PT79","OSM",0,"ng/mL",191905.890625,36.4177246600628,6037.379,0.702337361136567,0.771630214256635,0.960151175013886,0.801621771514021,0.906182166825561,1.10827241484718
"MEF","FC-PT63","IFNG",0,"ng/mL",181166.84375,36.4203310744652,6038.6753,0.919934495672952,0.495187737371022,0.916300242435063,1.30600241015226,0.707362051695675,1.27916652868655
"MEF","FC-PT63","IFNG",10,"ng/mL",181167.296875,36.4204259436552,6038.7225,15.3564619675242,0.74096679953078,0.693869553397156,21.8012621500878,1.05845894952893,0.968658093069374
"MEF","FC-PT63","IFNG",0,"ng/mL",181174.046875,36.4218391674506,6039.4255,1.1950646524008,1.16184253360415,0.760506555926832,1.69680691453431,1.65986626076037,1.06180850048407
"MEF","FC-PT63","IFNG",10,"ng/mL",181174.046875,36.4218391674506,6039.4255,12.8339977469614,0.946171812358235,0.687845385342853,18.2222912161396,1.35174829875097,0.960360001480445
"MEF","FC-PT63","IFNG",10,"ng/mL",181175.84375,36.4222153728591,6039.6127,24.4799896263532,0.789332418184432,0.724275949292544,34.7588752641455,1.1277146622994,1.01125518399405
"BJ","FC-PT79","OSM",0,"ng/mL",191928.609375,36.4222377262527,6039.6238,1.11391512575333,0.703788022212087,1.02734990226864,1.2718540627154,0.826817396750839,1.18627871466012
"BJ","FC-PT79","OSM",0,"ng/mL",191933.578125,36.4232247654882,6040.1148,0.999686390416731,1.09619721206848,1.07825135763118,1.14152194587729,1.28792843873742,1.24515573381615
"MEF","FC-PT63","IFNG",10,"ng/mL",181181.6875,36.4234388582746,6040.2213,17.332069942872,0.466284704767577,0.752276291061929,24.6121004723766,0.666245391340556,1.0504559187625
"MEF","FC-PT63","IFNG",0,"ng/mL",181182.59375,36.4236285966546,6040.3157,0.687613397167276,0.111329463194709,0.422014794450824,0.976448546814061,0.159074274212983,0.589297937700518
"BJ","FC-PT79","OSM",0,"ng/mL",191944.9375,36.4254812985831,6041.2375,1.14224016847458,0.81285948773947,1.08004636804942,1.30454369677946,0.955210824995545,1.24746042428101
"MEF","FC-PT63","IFNG",10,"ng/mL",181192.046875,36.4256077642385,6041.3004,14.1650237597725,0.313573474143545,0.525893701904698,20.1183859100112,0.448125798164897,0.734473292569139
"MEF","FC-PT63","IFNG",10,"ng/mL",181207.34375,36.4288104172379,6042.8941,17.7103771273314,0.79206423733599,0.891385976917903,25.1604375004462,1.13223241906055,1.24525526970405
"MEF","FC-PT63","IFNG",0,"ng/mL",181224,36.4322976778072,6044.6297,0.751491522435433,1.18349059773497,1.10565513586414,1.06792113659298,1.69225073074609,1.54503028095349
"BJ","FC-PT79","OSM",0,"ng/mL",191997.484375,36.4359197040829,6046.4327,0.839162857909213,1.07724398440494,1.05428959108993,0.959225618554661,1.26698404999691,1.21875836143106
"MEF","FC-PT63","IFNG",0,"ng/mL",181245.140625,36.4367238162221,6046.833,0.81228903825906,0.320456850175732,0.874070443830242,1.15473934320435,0.458382186352958,1.22186160172511
"MEF","FC-PT63","IFNG",0,"ng/mL",181248.75,36.4374794983905,6047.2092,0.923222358497463,0.721848147602763,1.06145718016093,1.31252233534208,1.03259742324912,1.48390151920975
"MEF","FC-PT63","IFNG",10,"ng/mL",181251.4375,36.4380421708276,6047.4894,9.17958314469995,0.279598209813512,0.52450459158457,13.0509904398787,0.399981311260949,0.733283676725254
"MEF","FC-PT63","IFNG",10,"ng/mL",181262.25,36.4403059459814,6048.6166,14.1793503126772,0.610636808872658,0.607763043276432,20.1631223374604,0.873713878683853,0.849841533897331
"BJ","FC-PT79","OSM",0,"ng/mL",192020.921875,36.4405755495333,6048.7508,0.985602842811611,0.918615129885393,1.05076877310662,1.12704934916673,1.08082935978137,1.21515398814008
"MEF","FC-PT63","IFNG",10,"ng/mL",181269.890625,36.4419056368054,6049.4132,9.02131175591445,0.713987386367567,0.26388744801027,12.8300496443586,1.02172492143352,0.369045224686818
"MEF","FC-PT63","IFNG",0,"ng/mL",181272.59375,36.4424715805939,6049.6951,1.10584120518514,0.706846708313876,1.05920977880169,1.5727933031978,1.01155365717312,1.48136839911251
"BJ","FC-PT79","OSM",0,"ng/mL",192040.078125,36.4443809272148,6050.646,0.850034639290611,0.903955302791383,0.30992169889615,0.972329945165191,1.06391406000015,0.358519015339786
"MEF","FC-PT63","IFNG",0,"ng/mL",181296.890625,36.4475585319872,6052.2288,0.676598008657647,1.04629946958691,0.461466578365275,0.96270105773928,1.4979645668065,0.645658983284603
"MEF","FC-PT63","IFNG",0,"ng/mL",181298.25,36.4478431395571,6052.3706,0.952224200781101,0.810242970472909,1.34559702089223,1.35490898798661,1.16003470531629,1.8827304089341
"BJ","FC-PT79","OSM",0,"ng/mL",192071.328125,36.4505887211487,6053.7385,0.787084616218209,1.01699918136398,0.922789633720823,0.900783398791033,1.19757330637007,1.06803339020878
"MEF","FC-PT63","IFNG",0,"ng/mL",181314,36.4511406617465,6054.0135,0.937681745481112,0.670801051721672,0.712822849412679,1.33457886329037,0.960654712431126,0.997637131130457
"MEF","FC-PT63","IFNG",10,"ng/mL",181319.84375,36.452364147162,6054.6231,13.3313863878385,0.43894748068158,1.18389846256536,18.9761377942287,0.62868032911853,1.65710175530185
"MEF","FC-PT63","IFNG",0,"ng/mL",181320.75,36.4525538855419,6054.7176,0.489615999634715,1.07675691374013,0.818648109112407,0.696939194351059,1.54220376299401,1.14587900475106
"MEF","FC-PT63","IFNG",0,"ng/mL",181321.1875,36.4526454833805,6054.7633,2.09542523963049,0.588760825157999,1.48138867142253,2.98273545422439,0.843269267024375,2.07354658241113
"MEF","FC-PT63","IFNG",10,"ng/mL",181327.9375,36.454058707176,6055.4675,6.224154334146,0.298185182890886,0.892823523754624,8.86081004427011,0.427133794977975,1.24985867589737
"MEF","FC-PT63","IFNG",0,"ng/mL",181334.6875,36.4554719309714,6056.1718,0.910832115804839,0.640501327345996,0.268387560549853,1.29682662352712,0.917589464141392,0.375757949115531
"MEF","FC-PT63","IFNG",0,"ng/mL",181336.5,36.4558514077313,6056.3609,0.743170782808601,0.573380439324169,0.60813190385797,1.05814642801801,0.821456967538972,0.851446064060433
"MEF","FC-PT63","IFNG",0,"ng/mL",181342.796875,36.4571697623368,6057.018,0.684961557595484,0.897246076658276,0.768484892817573,0.975372391013908,1.28558450670745,1.07607317686064
"MEF","FC-PT63","IFNG",0,"ng/mL",181343.6875,36.4573562293654,6057.1109,0.806700753586139,0.589873281537119,0.868263542122724,1.14874433792225,0.845190190707107,1.21580716418725
"BJ","FC-PT79","OSM",0,"ng/mL",192105.40625,36.4573583204336,6057.112,1.33796382923344,0.680068593451699,1.09428938763395,1.5320934978265,0.801264994578158,1.26723236944814
"MEF","FC-PT63","IFNG",0,"ng/mL",181346.390625,36.4579221731538,6057.393,0.4401118099099,0.418761841994885,0.156303478102898,0.626749750523065,0.600043934930401,0.218877944089808
"MEF","FC-PT63","IFNG",0,"ng/mL",181350,36.4586778553222,6057.7697,1.17484674860412,0.853162243357371,0.790577695403045,1.67316732146343,1.22257239017497,1.10714607126787
"MEF","FC-PT63","IFNG",10,"ng/mL",181356.296875,36.4599962099277,6058.4269,25.4293639129306,1.16450588556643,0.63544602600459,36.2193594101412,1.66890554481773,0.889992091304526
"MEF","FC-PT63","IFNG",0,"ng/mL",181362.59375,36.4613145645332,6059.0841,0.717184856745238,0.915479059228171,0.667111367858842,1.0216061233377,1.31215636900751,0.934443245370199
"MEF","FC-PT63","IFNG",0,"ng/mL",181379.6875,36.4648934229411,6060.8685,0.637522703513921,1.1796191075896,0.494052476277375,0.908397463381703,1.69124629299025,0.692238180298778
"MEF","FC-PT63","IFNG",0,"ng/mL",181380.140625,36.4649882921311,6060.9158,0.629876800909784,0.179786951960011,0.916575472921443,0.897509924602371,0.257766585026385,1.28426335176748
"BJ","FC-PT79","OSM",0,"ng/mL",192147.296875,36.4656798682019,6061.2606,0.875781625846924,0.901086939153924,0.648694736728723,1.00353859230805,1.06239862072301,0.751729852209777
"BJ","FC-PT79","OSM",0,"ng/mL",192166.46875,36.4694883497804,6063.1599,1.1598503885319,1.80080739212339,0.557098535715814,1.32946309648573,2.1238514300444,0.645787307297518
"MEF","FC-PT63","IFNG",0,"ng/mL",181410.75,36.4713968694812,6064.1119,0.951568820888681,0.520683372094663,1.03232997165086,1.3566031028319,0.7469148826298,1.44721598335668
"BJ","FC-PT79","OSM",10,"ng/mL",192179.25,36.4720273374993,6064.4264,2.94426857579606,0.73984905822653,0.581838476179581,3.37553368274422,0.87275169657033,0.674606673307415
"MEF","FC-PT63","IFNG",0,"ng/mL",181421.09375,36.4735625040937,6065.1922,0.593531518316186,0.442381321567449,1.51726742866883,0.846318335415049,0.6347044556249,2.12742525211402
"BJ","FC-PT79","OSM",10,"ng/mL",192195.578125,36.4752709098298,6066.0445,3.4103721757148,0.59566742230859,1.2565386715877,3.91095357620286,0.702857506403735,1.4572696401902
"BJ","FC-PT79","OSM",0,"ng/mL",192199.828125,36.4761151698048,6066.4657,0.739442511196715,0.764562107394933,1.23487897509787,0.848038274823465,0.902207354970145,1.43224926818961
"MEF","FC-PT63","IFNG",10,"ng/mL",181433.6875,36.4761992133047,6066.5077,28.0725869167194,0.630453495540245,0.634738139346397,40.0374661234188,0.904736283858995,0.890186399770921
"MEF","FC-PT63","IFNG",0,"ng/mL",181434.140625,36.4762940824946,6066.555,0.514230543782813,0.809314952475807,0.745004639191931,0.7334075966689,1.16142160647745,1.044837433453
"MEF","FC-PT63","IFNG",0,"ng/mL",181438.640625,36.4772362316916,6067.0251,0.920428232911415,1.18153384704312,1.03755467475642,1.31283794052037,1.69571224587823,1.45523921855855
"MEF","FC-PT63","IFNG",0,"ng/mL",181441.34375,36.4778021754801,6067.3075,1.55385727097024,0.75740226141487,1.02664552331366,2.21642237827353,1.08705821214342,1.4400054347932
"MEF","FC-PT63","IFNG",0,"ng/mL",181452.140625,36.4800626792825,6068.4355,0.641896693119035,0.315060485485641,0.509948164131875,0.915771818202645,0.452273222807475,0.715402379231688
"BJ","FC-PT79","OSM",0,"ng/mL",192226.109375,36.4813359245031,6069.0709,0.889958402027783,1.50035482056008,0.538602333175011,1.02109749579557,1.77122623293189,0.624955231052999
"MEF","FC-PT63","IFNG",10,"ng/mL",181462.5,36.4822315852463,6069.518,20.5806649357285,0.712534373662203,1.34559631750085,29.3669606824724,1.02303436268941,1.88806351890198
"MEF","FC-PT63","IFNG",0,"ng/mL",181467.890625,36.4833602014719,6070.0813,0.679810749654993,0.778686841707164,0.996097373995088,0.97012552491407,1.1181177488922,1.39779637641495
"MEF","FC-PT63","IFNG",0,"ng/mL",181468.796875,36.4835499398518,6070.176,1.00394293035606,0.25684332066675,0.417764877569568,1.43270146507713,0.368807510905862,0.586247246079254
"BJ","FC-PT79","OSM",10,"ng/mL",192244.5625,36.4850016268211,6070.9006,3.59576291655016,0.42019020865899,0.727270929578375,4.12685741315368,0.496200156680532,0.844127048429048
"MEF","FC-PT63","IFNG",10,"ng/mL",181488.59375,36.4876947420482,6072.2451,20.8975775792225,0.713327296089808,0.63457724922859,29.8325677201506,1.02463298759166,0.890802440397461
"BJ","FC-PT79","OSM",0,"ng/mL",192260.890625,36.4882451991516,6072.5199,1.08618190515694,1.29564217400967,1.35698039642352,1.24694357770079,1.53042435915104,1.57543680274165
"MEF","FC-PT63","IFNG",10,"ng/mL",181493.546875,36.4887317604351,6072.7628,32.5512416979769,0.89924588129706,1.07647857296675,46.4728464530882,1.29179908621903,1.51126044347133
"MEF","FC-PT63","IFNG",10,"ng/mL",181495.34375,36.4891079658436,6072.9507,26.9577840139648,0.608679507708764,1.027042254557,38.4883542202464,0.874417083474728,1.44190176854794
"BJ","FC-PT79","OSM",10,"ng/mL",192268.703125,36.489797147635,6073.2948,3.88738667658243,0.941616335767386,1.13934697415764,4.46331354496901,1.11238773947835,1.32293599134453
"MEF","FC-PT63","IFNG",10,"ng/mL",181499.390625,36.4899552458506,6073.3737,40.5510513402111,1.50711451549847,0.838440406545328,57.8998606792575,2.16524206015478,1.17719880239754
"MEF","FC-PT63","IFNG",0,"ng/mL",181500.75,36.4902398534206,6073.5158,1.2622369880797,0.755108228857358,0.615987590140849,1.80229743212447,1.08487466249613,0.864887729639492
"BJ","FC-PT79","OSM",0,"ng/mL",192274.390625,36.490926966131,6073.8589,1.28676461390885,0.930517591340262,1.19131854991578,1.47753950187674,1.09937823135991,1.3834105046397
"BJ","FC-PT79","OSM",0,"ng/mL",192283.609375,36.4927582653415,6074.7734,0.682321828709918,0.646594474160835,1.24087823072048,0.783600384628424,0.764046724322786,1.44117830029048
"BJ","FC-PT79","OSM",10,"ng/mL",192290.71875,36.4941705384614,6075.4787,6.73541161806488,1.65639042697423,0.973887562614921,7.73606191334406,1.95749680194702,1.13122185836129
"BJ","FC-PT79","OSM",0,"ng/mL",192310.59375,36.4981186954034,6077.4508,0.629949714412489,0.806304220750915,0.605274308323991,0.723773416092288,0.953187265633601,0.703286300797208
"BJ","FC-PT79","OSM",10,"ng/mL",192313.4375,36.4986836046514,6077.733,2.64454815709687,0.689855191066597,0.695607522419272,3.03856401066034,0.815562785720708,0.808284690969652
"MEF","FC-PT63","IFNG",10,"ng/mL",181541.6875,36.4988107940318,6077.7965,4.96068025622113,0.501526589778021,0.174275733439742,7.08814814368957,0.721058192471062,0.244867237157623
"BJ","FC-PT79","OSM",0,"ng/mL",192315.5625,36.4991057346389,6077.9439,0.949731436333781,0.87859901630344,0.887405973873552,1.09127144979496,1.03873615106313,1.0311871710027
"MEF","FC-PT63","IFNG",0,"ng/mL",181550.6875,36.5006950924258,6078.7379,0.661634456549503,0.631587572591584,0.716533862029764,0.945533517162618,0.908190995634376,1.00692643939232
"BJ","FC-PT79","OSM",0,"ng/mL",192329.046875,36.5017843977213,6079.2821,0.681598772495102,0.524521080661219,0.631549335437608,0.783350975868335,0.62025902292292,0.734037158324011
"MEF","FC-PT63","IFNG",0,"ng/mL",181557,36.5020167183826,6079.3982,0.985168682872186,1.60381335553986,0.944705016054042,1.40804516046941,2.30645302487077,1.32771364678519
"MEF","FC-PT63","IFNG",10,"ng/mL",181567.796875,36.5042772221851,6080.5277,8.77299553439886,0.316419891039251,0.876633572780728,12.5410695236121,0.45512977198099,1.23227312660341
"BJ","FC-PT79","OSM",10,"ng/mL",192342.546875,36.5044661647008,6080.6222,2.18783213287507,0.690024805240443,0.401476320803449,2.51499606470392,0.816151100696,0.466730758218375
"BJ","FC-PT79","OSM",0,"ng/mL",192352.484375,36.5064402431717,6081.6087,0.982741791243548,0.935584138514408,0.937104364761274,1.12988226258656,1.1067745666694,1.08959449503809
"MEF","FC-PT63","IFNG",0,"ng/mL",181593,36.5095539119583,6083.1649,0.541066160899554,1.39285360420147,0.74265938740245,0.773794001177967,2.00431168882266,1.04440002025873
"MEF","FC-PT63","IFNG",0,"ng/mL",181607.84375,36.5126616957678,6084.7185,1.26975371676296,0.821516969534703,0.815369022589475,1.81637443092266,1.18246209382731,1.14694424369691
"MEF","FC-PT63","IFNG",0,"ng/mL",181633.9375,36.5181248525696,6087.4502,0.736471622465849,1.18803741107024,1.01678035324164,1.05399083541166,1.71078618934972,1.43090293537271
"BJ","FC-PT79","OSM",10,"ng/mL",192422.0625,36.5202618963655,6088.519,3.44233416925074,0.585190271210156,0.449746266849968,3.9622327736753,0.693053258469118,0.523525329657312
"BJ","FC-PT79","OSM",0,"ng/mL",192428.453125,36.521531390225,6089.1539,1.11542760818563,1.2550233838563,0.972651420213657,1.28402545333571,1.4865058245765,1.13232903132287
"MEF","FC-PT63","IFNG",0,"ng/mL",181655.09375,36.5225542623359,6089.6656,1.01678584624118,0.868949946337972,1.2163971817574,1.45568810444236,1.2517523151905,1.71244431284929
"BJ","FC-PT79","OSM",0,"ng/mL",192444.78125,36.5247749625554,6090.7764,1.02062098588924,0.882731393963514,1.30346675191223,1.17520178607198,1.0458251352291,1.51785777772872
"MEF","FC-PT63","IFNG",0,"ng/mL",181665.890625,36.5248147661383,6090.7964,1.23832079220074,0.712290414272129,0.965004478748943,1.77317926164159,1.02626939981278,1.35878585940833
"BJ","FC-PT79","OSM",0,"ng/mL",192448.328125,36.5254795471669,6091.1289,0.905577909677331,0.788231341798617,1.10079757297422,1.04279490981911,0.933919269381351,1.28192825407032
"MEF","FC-PT63","IFNG",0,"ng/mL",181678.046875,36.5273598775107,6092.0697,0.57321104118238,0.671290192235431,0.737819096730837,0.820965310446265,0.96739839637504,1.03911200543869
"BJ","FC-PT79","OSM",0,"ng/mL",192463.953125,36.5285834441339,6092.6819,0.992066641725534,1.62500254228677,1.50032311152457,1.14268004536768,1.92584085493012,1.74763916836342
"MEF","FC-PT63","IFNG",0,"ng/mL",181698.75,36.531694418087,6094.2387,0.692759676526611,1.4480417823996,0.808292860270372,0.992538718442342,2.08752051253047,1.13876945763101
"MEF","FC-PT63","IFNG",0,"ng/mL",181700.09375,36.5319757543056,6094.3795,0.743942321096679,0.987980710692381,0.405909641884723,1.06589433917506,1.42432191844824,0.571882055247887
"MEF","FC-PT63","IFNG",10,"ng/mL",181705.5,36.5331076418825,6094.946,16.6587738118907,0.779316434266655,0.646712925627083,23.8703226661676,1.12360559875277,0.911232100732626
"MEF","FC-PT63","IFNG",10,"ng/mL",181707.296875,36.533483847291,6095.1343,8.4684628889591,0.379718777235164,0.642178087662695,12.1348179094834,0.54748919249893,0.904870373364449
"MEF","FC-PT63","IFNG",0,"ng/mL",181712.25,36.5345208656779,6095.6534,0.808483906010493,0.880255754932568,0.852264964944478,1.1586093793809,1.26928554917843,1.20099861890022
"MEF","FC-PT63","IFNG",10,"ng/mL",181719.4375,36.536025687312,6096.4066,13.8112403763681,0.307752958342046,0.621068871557527,19.7948403965857,0.443819478256308,0.87530879949509
"MEF","FC-PT63","IFNG",0,"ng/mL",181741.9375,36.5407364332968,6098.765,0.578526918877311,0.583582861793578,1.09389726122937,0.829489449833078,0.841927366379615,1.54228999588982
"MEF","FC-PT63","IFNG",0,"ng/mL",181751.84375,36.5428104700707,6099.8036,0.783085545074173,1.25363165754378,0.867917915346719,1.12297594966293,1.80890600383939,1.22388922761654
"MEF","FC-PT63","IFNG",10,"ng/mL",181754.09375,36.5432815446691,6100.0395,18.7855473433455,1.70666143854478,0.521488368951537,26.9402670540529,2.46269268663738,0.735402125997597
"MEF","FC-PT63","IFNG",0,"ng/mL",181759.5,36.5444134322461,6100.6063,0.836487142133806,0.515971970700042,0.992040296031913,1.19971382766417,0.744610757828368,1.3991037461114
"BJ","FC-PT79","OSM",0,"ng/mL",192547.03125,36.5450868643071,6100.9436,1.19118809348736,1.14164601660024,1.47701822882907,1.37389216383744,1.35483473537447,1.72282566003307
"MEF","FC-PT63","IFNG",0,"ng/mL",181766.6875,36.5459182538801,6101.36,0.444051091174313,1.1888405112367,1.92230212091841,0.636949480914869,1.71585444423133,2.71141442927853
"BJ","FC-PT79","OSM",10,"ng/mL",192558.390625,36.547343397402,6102.0738,3.70085008896727,0.571638209808819,1.14470222430801,4.26927609597017,0.67851046911898,1.33545250990616
"MEF","FC-PT63","IFNG",0,"ng/mL",181774.796875,36.5476160852455,6102.2104,0.851171643330294,0.555637712340947,0.619936538874282,1.22109575187685,0.802064122047302,0.874544714322726
"BJ","FC-PT79","OSM",0,"ng/mL",192566.90625,36.549035021249,6102.9211,0.849519478406208,0.599035725614469,0.842303148708133,0.980136108431826,0.711128895679265,0.982798863649005
"BJ","FC-PT79","OSM",0,"ng/mL",192568.328125,36.549317475873,6103.0626,0.916461497743988,1.27987926007685,0.93158712126433,1.05739521624138,1.51940892421701,1.08700055729555
"MEF","FC-PT63","IFNG",0,"ng/mL",181785.59375,36.5498765890479,6103.3427,0.701338271314605,0.738144681297989,0.512446349905832,1.00633062740621,1.06571099996229,0.723042403074652
"MEF","FC-PT63","IFNG",10,"ng/mL",181789.640625,36.5507238690549,6103.7672,21.120179715851,0.526784635161838,1.08533830472325,30.3068616457168,0.760608646328729,1.53147777676051
"BJ","FC-PT79","OSM",0,"ng/mL",192577.546875,36.5511487750835,6103.9801,0.72634403007869,1.10068748852997,0.720302994821796,0.838167414937971,1.30687781524327,0.840594986957485
"MEF","FC-PT63","IFNG",10,"ng/mL",181794.140625,36.5516660182519,6104.2392,19.3000593648599,0.655831628076073,0.723865571522614,27.697181963976,0.947008982070286,1.02149694463329
"BJ","FC-PT79","OSM",10,"ng/mL",192590.328125,36.5536877628024,6105.2522,5.80189079143974,1.11633842635956,0.978645667501356,6.69650891219285,1.32573685511605,1.14231940070328
"MEF","FC-PT63","IFNG",0,"ng/mL",181813.9375,36.5558108204482,6106.316,2.45946210417169,1.39061259991725,1.04301110806966,3.53073242751288,2.00870255888182,1.47236612195364
"BJ","FC-PT79","OSM",0,"ng/mL",192603.109375,36.5562267505214,6106.5245,0.40948083932822,0.422392540375932,0.189855886703089,0.472718916124773,0.501727828965145,0.221654543279544
"MEF","FC-PT63","IFNG",0,"ng/mL",181818.4375,36.5567529696452,6106.7882,0.595599155690744,1.21654192763762,1.03737859792518,0.855090983551063,1.75739803571516,1.46452823462723
"MEF","FC-PT63","IFNG",0,"ng/mL",181820.25,36.5571324464051,6106.9783,0.732944653842774,0.830403439948447,0.631683109714563,1.05230819881502,1.19962556947375,0.891811870445439
"MEF","FC-PT63","IFNG",10,"ng/mL",181820.6875,36.5572240442437,6107.0242,26.4822228741407,1.4361663329328,1.36757959420388,38.0215198498346,2.07474430034443,1.9307669681451
"MEF","FC-PT63","IFNG",0,"ng/mL",181839.140625,36.5610875102215,6108.9607,0.697193846457064,0.479046384889614,0.585908684718958,1.00130474092263,0.692269337516987,0.827455932398185
"MEF","FC-PT63","IFNG",0,"ng/mL",181841.84375,36.56165345401,6109.2444,1.11342966553337,1.46362971644074,1.20392877124884,1.59917386471839,2.11518771526886,1.7003405024554
"BJ","FC-PT79","OSM",0,"ng/mL",192631.515625,36.5618696352073,6109.3527,0.791404365897581,0.927733868787468,0.790850904474788,0.914047852173881,1.10249456348602,0.923736873391926
"BJ","FC-PT79","OSM",0,"ng/mL",192639.328125,36.5634215836908,6110.1307,1.28387599138731,1.24473504835807,1.87989520778625,1.48302635952763,1.47939881064591,2.19605193749689
"MEF","FC-PT63","IFNG",0,"ng/mL",181855.34375,36.5644799016009,6110.6613,0.902441902326728,1.73317489796482,1.05674359295085,1.29644130898507,2.50530612646375,1.49281311908431
"MEF","FC-PT63","IFNG",0,"ng/mL",181864.796875,36.5664590691848,6111.6537,0.747941683387276,0.403854213655986,0.592443272903046,1.07466194807996,0.583866495189289,0.83705330967218
"MEF","FC-PT63","IFNG",0,"ng/mL",181864.796875,36.5664590691848,6111.6537,0.728671520174011,0.757740274790684,0.959583920198677,1.04697407936164,1.09549224335361,1.35578026293491
"MEF","FC-PT63","IFNG",0,"ng/mL",181872.4375,36.5680587600088,6112.4558,0.514111227261572,0.0584632709260068,0.440318445343811,0.738785249479967,0.0845335366553387,0.622200302322546
