"cell_type","replicate","stim_type","stim_level","stim_unit","time","merged_nuclei","nuclearity","response"
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7207
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7665
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8474
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3323
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5352
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5105
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.765
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4009
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.7519
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2683
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0397
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8735
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.314
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7512
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9103
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6531
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6732
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5747
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.8784
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.1958
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2464
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3212
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6677
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1347
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.9339
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6964
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",6.2365
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4298
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8463
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.816
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7135
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6179
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8843
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9191
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3131
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3077
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3209
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7313
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1845
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6274
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.068
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.728
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.669
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5892
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7708
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0937
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2666
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.5524
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8763
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.7065
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5425
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1581
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7765
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6999
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1295
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3615
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9941
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5273
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.8718
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2341
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3986
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2634
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.1392
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0385
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.975
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3189
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8884
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6348
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1273
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.682
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0374
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.1438
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2129
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.4711
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",5.345
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2871
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7027
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.942
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.3373
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3573
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5793
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0675
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3004
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5542
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6333
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7378
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4447
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.114
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0264
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.7582
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9569
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",9.6813
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2814
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1996
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.974
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0089
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3489
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5785
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5626
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3601
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.4581
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.7558
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3269
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0918
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8766
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8703
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3358
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.5641
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.781
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2954
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6526
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9121
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",6.7764
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5458
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1425
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2622
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.8905
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6622
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4437
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5507
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2627
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3677
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.311
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5631
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7553
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",5.6354
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8896
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2383
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4524
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2461
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5122
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.7287
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.306
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.3208
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5569
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0238
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.6077
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9978
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",5.5545
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.476
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.4514
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.5717
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.592
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3988
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3979
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.8282
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.297
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9862
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6494
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.042
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1178
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.7761
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.2764
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.6618
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1301
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1391
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2781
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1872
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1196
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1472
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8551
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0012
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4489
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5136
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7968
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6012
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0428
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6219
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8349
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.44
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8818
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2733
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.851
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3501
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2904
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2951
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4575
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9159
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9869
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0773
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4455
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.89
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.2142
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0981
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7092
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1391
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7774
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9316
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5656
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1256
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.7756
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6223
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.4868
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9088
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7672
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0421
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.5426
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0796
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6161
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3992
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2511
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5048
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1779
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2611
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0849
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5949
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.592
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8349
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.7068
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.3215
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6801
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3124
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1621
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6827
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6659
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.2877
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2497
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5389
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0631
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6721
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0027
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.468
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2045
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9239
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1377
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.5469
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.5356
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3415
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1899
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9712
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3533
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.3282
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.463
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6589
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4199
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.7648
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.262
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4972
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6475
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9622
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4308
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6606
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6159
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.796
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2135
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6356
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.267
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",9.9812
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3263
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0612
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6938
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1773
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2023
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.1233
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1691
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3536
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.6182
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4411
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8914
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.5255
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0419
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4435
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5707
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8893
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0967
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3068
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3373
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.7652
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.779
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0635
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0451
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4888
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9292
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9001
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",4.3919
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2301
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.2105
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.1983
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0507
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0791
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3037
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.8435
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.1347
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9382
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.192
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.8213
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5038
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4697
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5678
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0609
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.7974
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.7076
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.9313
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9855
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4622
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4249
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.7868
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.8413
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",3.0214
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.863
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0795
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.6125
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.3547
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9969
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2212
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.2784
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4205
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.3332
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.4476
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5288
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",7.5324
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.7752
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.6833
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",0.9324
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",5.7225
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5995
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1946
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.4162
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.9835
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.1609
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.392
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.014
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.0862
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",1.5184
"MEF","PT101","IFNG",0.1,"ng/ml",30,NA,"single-nuclear",2.0397
